transaction_id,customer_id,date,category,description,amount,direction,balance_after,is_anomaly
797fc07a-3,CUST246E67,2026-03-03,Entertainment,NETFLIX PPV CHARGE,157.52,debit,53611.43,False
2e72927d-d,CUST246E67,2026-03-03,Entertainment,NETFLIX PPV CHARGE,156.67,debit,53454.76,False
726b69ef-1,CUST246E67,2026-03-04,Transportation,CAREEM RIDE,756.11,debit,52698.65,False
33ace035-b,CUST246E67,2026-03-04,Subscriptions,NETFLIX.COM SUBSCRIPTION,330.21,debit,52368.44,False
4a6c115e-4,CUST246E67,2026-03-05,Utilities,ELECTRICITY BILL PMT,1757.86,debit,50610.58,False
5b2cf523-1,CUST246E67,2026-03-05,Savings Transfer,INTERNAL XFER - SAVINGS,88.65,debit,50521.93,False
3914fcf9-a,CUST246E67,2026-03-10,Dining/Restaurants,POS - LOCAL RESTAURANT,472.72,debit,50049.21,False
5adcb47f-d,CUST246E67,2026-03-10,Healthcare,LAB TEST PAYMENT,499.55,debit,49549.66,False
5aef0d34-8,CUST246E67,2026-03-11,Shopping,AMAZON.EG ORDER,912.89,debit,48636.77,False
e5fe5248-c,CUST246E67,2026-03-11,Healthcare,PHARMACY PURCHASE,762.69,debit,47874.08,False
78822522-5,CUST246E67,2026-03-15,Groceries,SPINNEYS #379,2745.72,debit,45128.36,False
6a5a1b16-9,CUST246E67,2026-03-15,Shopping,ONLINE STORE CHECKOUT,1340.97,debit,43787.39,False
5e8ea766-d,CUST246E67,2026-03-19,Transportation,CAREEM RIDE,1434.42,debit,42352.97,False
f0142faa-d,CUST246E67,2026-03-19,Entertainment,NETFLIX PPV CHARGE,228.23,debit,42124.74,False
75b4dc22-f,CUST246E67,2026-03-20,Savings Transfer,TRANSFER TO SAVINGS ACCT,14.98,debit,42109.76,False
edb4685f-5,CUST246E67,2026-03-22,Groceries,SPINNEYS #597,1026.41,debit,41083.35,False
2aa49dca-2,CUST246E67,2026-03-24,Savings Transfer,TRANSFER TO SAVINGS ACCT,55.65,debit,41027.7,False
df61490c-d,CUST246E67,2026-03-25,Rent/Installment,Monthly Rent Transfer,7691.84,debit,33335.86,False
93dc06c7-5,CUST246E67,2026-03-25,Dining/Restaurants,MCDONALDS #882,240.75,debit,33095.11,False
4997bd61-6,CUST246E67,2026-03-27,Entertainment,GAMING STORE PURCHASE,135.32,debit,32959.79,False
2d03cf01-4,CUST246E67,2026-04-01,Salary,MONTHLY SALARY CREDIT,31000.0,credit,63959.79,False
11ef8565-a,CUST246E67,2026-04-02,Transportation,CAREEM RIDE,18.18,debit,63941.61,False
4184209e-8,CUST246E67,2026-04-03,Groceries,SPINNEYS #552,678.87,debit,63262.74,False
56c2b442-a,CUST246E67,2026-04-03,Shopping,MALL PURCHASE - POS,197.22,debit,63065.52,False
36d031a2-9,CUST246E67,2026-04-05,Savings Transfer,TRANSFER TO SAVINGS ACCT,105.79,debit,62959.73,False
0023892a-4,CUST246E67,2026-04-08,Dining/Restaurants,CAFE PURCHASE,51.61,debit,62908.12,False
0f7bf895-f,CUST246E67,2026-04-10,Groceries,SPINNEYS #705,2141.77,debit,60766.35,False
ae718cea-b,CUST246E67,2026-04-10,Shopping,ONLINE STORE CHECKOUT,141.44,debit,60624.91,False
92c1d484-4,CUST246E67,2026-04-11,Subscriptions,NETFLIX.COM SUBSCRIPTION,344.04,debit,60280.87,False
06175b84-f,CUST246E67,2026-04-12,Groceries,POS PURCHASE - LOCAL MARKET,1065.94,debit,59214.93,False
86c0bb99-a,CUST246E67,2026-04-12,Healthcare,CLINIC VISIT FEE,485.87,debit,58729.06,False
4debd41d-4,CUST246E67,2026-04-13,Entertainment,NETFLIX PPV CHARGE,281.77,debit,58447.29,False
ea3222bf-b,CUST246E67,2026-04-13,Shopping,AMAZON.EG ORDER,384.53,debit,58062.76,False
c419653d-5,CUST246E67,2026-04-14,Healthcare,LAB TEST PAYMENT,886.74,debit,57176.02,False
b6dc0790-b,CUST246E67,2026-04-15,Groceries,SPINNEYS #138,610.49,debit,56565.53,False
ca900647-5,CUST246E67,2026-04-15,Transportation,FUEL STATION PURCHASE,1580.12,debit,54985.41,False
658a4ccc-0,CUST246E67,2026-04-17,Dining/Restaurants,CAFE PURCHASE,619.2,debit,54366.21,False
5e4ba7bd-8,CUST246E67,2026-04-19,Shopping,ONLINE STORE CHECKOUT,784.21,debit,53582.0,False
30a36e35-5,CUST246E67,2026-04-20,Transportation,FUEL STATION PURCHASE,155.73,debit,53426.27,False
1044f00e-2,CUST246E67,2026-04-21,Transportation,UBER *TRIP 429,275.51,debit,53150.76,False
ba8163fb-c,CUST246E67,2026-04-21,Entertainment,NETFLIX PPV CHARGE,63.54,debit,53087.22,False
65730440-6,CUST246E67,2026-04-22,Entertainment,GAMING STORE PURCHASE,429.0,debit,52658.22,False
39eb8cce-8,CUST246E67,2026-04-25,Rent/Installment,Monthly Rent Transfer,6889.82,debit,45768.4,False
234524a1-f,CUST246E67,2026-04-25,Utilities,Internet Bill - ONLINE,1715.77,debit,44052.63,False
389af742-b,CUST246E67,2026-04-25,Savings Transfer,TRANSFER TO SAVINGS ACCT,15.59,debit,44037.04,False
62318a61-b,CUST246E67,2026-04-25,Savings Transfer,TRANSFER TO SAVINGS ACCT,5.0,debit,44032.04,False
a7c4fe6a-9,CUST246E67,2026-04-26,Dining/Restaurants,POS - LOCAL RESTAURANT,550.01,debit,43482.03,False
22e8fd7d-2,CUST246E67,2026-04-26,Savings Transfer,TRANSFER TO SAVINGS ACCT,23.28,debit,43458.75,False
d209a88e-c,CUST246E67,2026-04-27,Savings Transfer,TRANSFER TO SAVINGS ACCT,5.57,debit,43453.18,False
e15369a0-1,CUST246E67,2026-04-28,Shopping,AMAZON.EG ORDER,598.34,debit,42854.84,False
969a0759-1,CUST246E67,2026-05-01,Salary,MONTHLY SALARY CREDIT,31000.0,credit,73854.84,False
94c15f50-9,CUST246E67,2026-05-01,Healthcare,LAB TEST PAYMENT,338.84,debit,73516.0,False
3ffbbd89-8,CUST246E67,2026-05-04,Subscriptions,SPOTIFY AB,331.57,debit,73184.43,False
185bff4d-1,CUST246E67,2026-05-05,Transportation,CAREEM RIDE,1642.86,debit,71541.57,False
28573a81-c,CUST246E67,2026-05-05,Dining/Restaurants,POS - LOCAL RESTAURANT,320.28,debit,71221.29,False
d2e59bc2-e,CUST246E67,2026-05-08,Shopping,MALL PURCHASE - POS,388.93,debit,70832.36,False
92febfb5-5,CUST246E67,2026-05-08,Shopping,MALL PURCHASE - POS,594.55,debit,70237.81,False
fa91ae95-d,CUST246E67,2026-05-10,Entertainment,NETFLIX PPV CHARGE,417.59,debit,69820.22,False
8721ce9d-1,CUST246E67,2026-05-12,Savings Transfer,INTERNAL XFER - SAVINGS,86.39,debit,69733.83,False
99e4fecc-8,CUST246E67,2026-05-14,Dining/Restaurants,MCDONALDS #505,111.18,debit,69622.65,False
97d55951-2,CUST246E67,2026-05-16,Groceries,CARREFOUR HYPERMARKET,1214.62,debit,68408.03,False
aa5b0b23-7,CUST246E67,2026-05-16,Transportation,CAREEM RIDE,32.05,debit,68375.98,False
6e3fe62d-1,CUST246E67,2026-05-16,Savings Transfer,TRANSFER TO SAVINGS ACCT,55.34,debit,68320.64,False
1cc1acae-a,CUST246E67,2026-05-17,Shopping,MALL PURCHASE - POS,1196.24,debit,67124.4,False
6eb72405-f,CUST246E67,2026-05-19,Groceries,SPINNEYS #572,1959.13,debit,65165.27,False
b927087d-b,CUST246E67,2026-05-19,Healthcare,CLINIC VISIT FEE,497.05,debit,64668.22,False
1f38085f-4,CUST246E67,2026-05-20,Entertainment,CINEMA TICKET PURCHASE,5.0,debit,64663.22,False
2f72e74d-8,CUST246E67,2026-05-22,Rent/Installment,Monthly Rent Transfer,7234.1,debit,57429.12,False
14f1245b-1,CUST246E67,2026-05-22,Healthcare,PHARMACY PURCHASE,327.42,debit,57101.7,False
2010eadf-c,CUST246E67,2026-05-23,Transportation,FUEL STATION PURCHASE,375.44,debit,56726.26,False
468f828d-a,CUST246E67,2026-05-25,Utilities,Internet Bill - AUTOPAY,1668.8,debit,55057.46,False
acea6b23-4,CUST246E67,2026-05-25,Groceries,SPINNEYS #614,751.13,debit,54306.33,False
fbe355f7-a,CUST246E67,2026-05-25,Entertainment,GAMING STORE PURCHASE,47.85,debit,54258.48,False
eb9b5b08-8,CUST246E67,2026-05-26,Entertainment,CINEMA TICKET PURCHASE,260.45,debit,53998.03,False
ff27f715-c,CUST246E67,2026-05-27,Dining/Restaurants,POS - LOCAL RESTAURANT,742.62,debit,53255.41,False
3d1e2af5-4,CUST246E67,2026-05-27,Entertainment,GAMING STORE PURCHASE,21.17,debit,53234.24,False
18d2eafb-0,CUST246E67,2026-06-02,Salary,MONTHLY SALARY CREDIT,31000.0,credit,84234.24,False
388ad7d8-5,CUST246E67,2026-06-02,Groceries,SPINNEYS #306,716.4,debit,83517.84,False
cd7f2f5d-b,CUST246E67,2026-06-02,Shopping,ONLINE STORE CHECKOUT,251.1,debit,83266.74,False
86d87cf1-b,CUST246E67,2026-06-02,Healthcare,PHARMACY PURCHASE,1143.61,debit,82123.13,False
f014bae3-8,CUST246E67,2026-06-03,Groceries,POS PURCHASE - LOCAL MARKET,1027.58,debit,81095.55,False
8e2b3da8-5,CUST246E67,2026-06-03,Entertainment,NETFLIX PPV CHARGE,534.15,debit,80561.4,False
c6f783d9-e,CUST246E67,2026-06-05,Savings Transfer,INTERNAL XFER - SAVINGS,5.3,debit,80556.1,False
48e95436-6,CUST246E67,2026-06-09,Dining/Restaurants,MCDONALDS #918,55.02,debit,80501.08,False
78026a4c-8,CUST246E67,2026-06-10,Transportation,FUEL STATION PURCHASE,696.08,debit,79805.0,False
10910f46-8,CUST246E67,2026-06-12,Rent/Installment,ACH DEBIT - RENT PAYMENT,7790.43,debit,72014.57,False
26cc14a5-a,CUST246E67,2026-06-12,Subscriptions,GYM MEMBERSHIP AUTOPAY,343.64,debit,71670.93,False
2ad1c905-2,CUST246E67,2026-06-13,Dining/Restaurants,POS - LOCAL RESTAURANT,237.58,debit,71433.35,False
46546990-c,CUST246E67,2026-06-14,Dining/Restaurants,POS - LOCAL RESTAURANT,699.74,debit,70733.61,False
c62ecd36-c,CUST246E67,2026-06-15,Savings Transfer,TRANSFER TO SAVINGS ACCT,54.01,debit,70679.6,False
2f488312-b,CUST246E67,2026-06-16,Groceries,POS PURCHASE - LOCAL MARKET,1424.9,debit,69254.7,False
729a8c1a-1,CUST246E67,2026-06-16,Transportation,CAREEM RIDE,1509.53,debit,67745.17,False
01c0e36c-3,CUST246E67,2026-06-17,Savings Transfer,INTERNAL XFER - SAVINGS,96.2,debit,67648.97,False
8e1607bf-7,CUST246E67,2026-06-18,Entertainment,NETFLIX PPV CHARGE,200.5,debit,67448.47,False
0253bfd6-c,CUST246E67,2026-06-20,Shopping,MALL PURCHASE - POS,370.51,debit,67077.96,False
e567082c-e,CUST246E67,2026-06-20,Healthcare,LAB TEST PAYMENT,190.48,debit,66887.48,False
61975948-4,CUST246E67,2026-06-21,Savings Transfer,INTERNAL XFER - SAVINGS,8.28,debit,66879.2,False
22c42d3a-b,CUST246E67,2026-06-23,Dining/Restaurants,POS - LOCAL RESTAURANT,158.68,debit,66720.52,False
46291925-9,CUST246E67,2026-06-23,Shopping,MALL PURCHASE - POS,643.37,debit,66077.15,False
c2fb0679-9,CUST246E67,2026-06-25,Utilities,Internet Bill - AUTOPAY,1674.57,debit,64402.58,False
53a509de-a,CUST246E67,2026-06-25,Groceries,POS PURCHASE - LOCAL MARKET,672.6,debit,63729.98,False
34b264fa-1,CUST246E67,2026-06-26,Shopping,AMAZON.EG ORDER,834.14,debit,62895.84,False
d5a0e6a5-c,CUSTA09879,2026-01-01,Salary,MONTHLY SALARY CREDIT,9200.0,credit,11536.87,False
9285ce35-9,CUSTA09879,2026-01-01,Transportation,CAREEM RIDE,48.62,debit,11488.25,False
93ab4b7b-c,CUSTA09879,2026-01-02,Shopping,AMAZON.EG ORDER,312.28,debit,11175.97,False
b7c3cd75-8,CUSTA09879,2026-01-04,Savings Transfer,INTERNAL XFER - SAVINGS,32.47,debit,11143.5,False
814eef8c-4,CUSTA09879,2026-01-04,Savings Transfer,INTERNAL XFER - SAVINGS,29.4,debit,11114.1,False
40a04d27-a,CUSTA09879,2026-01-05,Transportation,UBER *TRIP 909,74.11,debit,11039.99,False
f3a0f5ea-9,CUSTA09879,2026-01-05,Transportation,FUEL STATION PURCHASE,299.96,debit,10740.03,False
fbc216c5-3,CUSTA09879,2026-01-05,Dining/Restaurants,CAFE PURCHASE,170.81,debit,10569.22,False
29727633-d,CUSTA09879,2026-01-05,Savings Transfer,INTERNAL XFER - SAVINGS,188.37,debit,10380.85,False
05c6d56a-e,CUSTA09879,2026-01-05,Savings Transfer,TRANSFER TO SAVINGS ACCT,6.32,debit,10374.53,False
4d242703-a,CUSTA09879,2026-01-06,Dining/Restaurants,MCDONALDS #543,38.01,debit,10336.52,False
f1f5db14-2,CUSTA09879,2026-01-06,Healthcare,CLINIC VISIT FEE,141.47,debit,10195.05,False
99bc3456-6,CUSTA09879,2026-01-09,Entertainment,CINEMA TICKET PURCHASE,44.83,debit,10150.22,False
b5f6c4ae-9,CUSTA09879,2026-01-09,Entertainment,CINEMA TICKET PURCHASE,109.71,debit,10040.51,False
f2c1c0c0-7,CUSTA09879,2026-01-10,Groceries,SPINNEYS #971,461.5,debit,9579.01,False
ddaca926-e,CUSTA09879,2026-01-11,Dining/Restaurants,CAFE PURCHASE,51.74,debit,9527.27,False
e6e224ae-1,CUSTA09879,2026-01-12,Transportation,CAREEM RIDE,187.93,debit,9339.34,False
6e1dbc88-1,CUSTA09879,2026-01-12,Entertainment,GAMING STORE PURCHASE,46.72,debit,9292.62,False
3c2d1602-6,CUSTA09879,2026-01-15,Rent/Installment,ACH DEBIT - RENT PAYMENT,2734.75,debit,6557.87,False
a0a058b5-b,CUSTA09879,2026-01-15,Dining/Restaurants,CAFE PURCHASE,317.08,debit,6240.79,False
7cc03df8-8,CUSTA09879,2026-01-15,Healthcare,PHARMACY PURCHASE,23.82,debit,6216.97,False
ef97d9ec-f,CUSTA09879,2026-01-15,Healthcare,PHARMACY PURCHASE,149.08,debit,6067.89,False
479a8988-a,CUSTA09879,2026-01-19,Subscriptions,SPOTIFY AB,206.99,debit,5860.9,False
e7fcaa9a-f,CUSTA09879,2026-01-20,Entertainment,GAMING STORE PURCHASE,82.47,debit,5778.43,False
2a0a252e-7,CUSTA09879,2026-01-20,Shopping,MALL PURCHASE - POS,117.95,debit,5660.48,False
27745e13-7,CUSTA09879,2026-01-21,Shopping,ONLINE STORE CHECKOUT,258.71,debit,5401.77,False
0fbc4b63-8,CUSTA09879,2026-01-23,Groceries,POS PURCHASE - LOCAL MARKET,377.59,debit,5024.18,False
6f177cad-8,CUSTA09879,2026-01-26,Utilities,Internet Bill - AUTOPAY,580.66,debit,4443.52,False
86894967-1,CUSTA09879,2026-01-26,Healthcare,LAB TEST PAYMENT,101.95,debit,4341.57,False
58f39662-6,CUSTA09879,2026-01-28,Dining/Restaurants,MCDONALDS #951,123.94,debit,4217.63,False
5823bd10-2,CUSTA09879,2026-02-02,Salary,MONTHLY SALARY CREDIT,9200.0,credit,13417.63,False
06d4b122-d,CUSTA09879,2026-02-02,Groceries,CARREFOUR HYPERMARKET,326.19,debit,13091.44,False
ffc8fc9c-2,CUSTA09879,2026-02-03,Groceries,SPINNEYS #617,398.92,debit,12692.52,False
bcfce818-f,CUSTA09879,2026-02-03,Transportation,CAREEM RIDE,23.41,debit,12669.11,False
cdf06e68-d,CUSTA09879,2026-02-04,Dining/Restaurants,POS - LOCAL RESTAURANT,97.23,debit,12571.88,False
79000c54-e,CUSTA09879,2026-02-04,Shopping,MALL PURCHASE - POS,11.22,debit,12560.66,False
4379bf9d-f,CUSTA09879,2026-02-04,Healthcare,PHARMACY PURCHASE,13.55,debit,12547.11,False
cce9b9d5-3,CUSTA09879,2026-02-06,Savings Transfer,INTERNAL XFER - SAVINGS,104.49,debit,12442.62,False
bcd2ccf4-1,CUSTA09879,2026-02-07,Transportation,CAREEM RIDE,232.91,debit,12209.71,False
38e43ff4-8,CUSTA09879,2026-02-07,Savings Transfer,TRANSFER TO SAVINGS ACCT,5.0,debit,12204.71,False
69b7eaf6-1,CUSTA09879,2026-02-08,Groceries,CARREFOUR HYPERMARKET,26.11,debit,12178.6,False
8bdd17b9-8,CUSTA09879,2026-02-09,Shopping,ONLINE STORE CHECKOUT,354.12,debit,11824.48,False
234fa583-8,CUSTA09879,2026-02-10,Groceries,POS PURCHASE - LOCAL MARKET,5.0,debit,11819.48,False
31e3d82d-b,CUSTA09879,2026-02-11,Healthcare,CLINIC VISIT FEE,49.88,debit,11769.6,False
4d58a728-6,CUSTA09879,2026-02-13,Transportation,UBER *TRIP 683,235.72,debit,11533.88,False
b12b1505-9,CUSTA09879,2026-02-14,Rent/Installment,ACH DEBIT - RENT PAYMENT,2740.54,debit,8793.34,False
d5caba8d-2,CUSTA09879,2026-02-16,Entertainment,GAMING STORE PURCHASE,12.04,debit,8781.3,False
537cb5d0-7,CUSTA09879,2026-02-18,Dining/Restaurants,POS - LOCAL RESTAURANT,658.49,debit,8122.81,False
d052dade-6,CUSTA09879,2026-02-18,Savings Transfer,INTERNAL XFER - SAVINGS,28.16,debit,8094.65,False
d8528c90-0,CUSTA09879,2026-02-19,Utilities,Internet Bill - NBE,561.25,debit,7533.4,False
f0ff2732-3,CUSTA09879,2026-02-19,Entertainment,NETFLIX PPV CHARGE,132.82,debit,7400.58,False
d45954af-7,CUSTA09879,2026-02-20,Groceries,POS PURCHASE - LOCAL MARKET,99.89,debit,7300.69,False
75919be9-a,CUSTA09879,2026-02-20,Entertainment,GAMING STORE PURCHASE,24.37,debit,7276.32,False
d5410932-5,CUSTA09879,2026-02-20,Entertainment,NETFLIX PPV CHARGE,52.08,debit,7224.24,False
f47792f3-c,CUSTA09879,2026-02-20,Entertainment,GAMING STORE PURCHASE,44.38,debit,7179.86,False
c4eff881-f,CUSTA09879,2026-02-21,Shopping,AMAZON.EG ORDER,96.88,debit,7082.98,False
2b156314-1,CUSTA09879,2026-02-22,Savings Transfer,INTERNAL XFER - SAVINGS,144.12,debit,6938.86,False
dc2538a2-c,CUSTA09879,2026-02-23,Healthcare,PHARMACY PURCHASE,228.75,debit,6710.11,False
cb4e2ee1-6,CUSTA09879,2026-02-24,Subscriptions,NETFLIX.COM SUBSCRIPTION,223.1,debit,6487.01,False
ccd6101f-1,CUSTA09879,2026-02-24,Healthcare,PHARMACY PURCHASE,22.23,debit,6464.78,False
b805da81-0,CUSTA09879,2026-02-25,Transportation,FUEL STATION PURCHASE,152.11,debit,6312.67,False
ccebc562-7,CUSTA09879,2026-02-25,Healthcare,LAB TEST PAYMENT,114.81,debit,6197.86,False
9558159a-b,CUSTA09879,2026-02-26,Shopping,ONLINE STORE CHECKOUT,212.16,debit,5985.7,False
fcce4bac-9,CUSTA09879,2026-03-02,Salary,MONTHLY SALARY CREDIT,9200.0,credit,15185.7,False
21d966d9-1,CUSTA09879,2026-03-02,Shopping,AMAZON.EG ORDER,47.66,debit,15138.04,False
56b6c701-0,CUSTA09879,2026-03-03,Groceries,SPINNEYS #552,24.88,debit,15113.16,False
56539d9e-2,CUSTA09879,2026-03-04,Transportation,CAREEM RIDE,41.14,debit,15072.02,False
8522f465-2,CUSTA09879,2026-03-06,Dining/Restaurants,POS - LOCAL RESTAURANT,5.0,debit,15067.02,False
babfea71-7,CUSTA09879,2026-03-06,Shopping,ONLINE STORE CHECKOUT,647.4,debit,14419.62,False
5149ec22-c,CUSTA09879,2026-03-06,Savings Transfer,TRANSFER TO SAVINGS ACCT,25.67,debit,14393.95,False
fe3fd178-0,CUSTA09879,2026-03-08,Transportation,UBER *TRIP 785,343.31,debit,14050.64,False
72143f2c-e,CUSTA09879,2026-03-08,Transportation,FUEL STATION PURCHASE,145.49,debit,13905.15,False
56cbdd8a-5,CUSTA09879,2026-03-08,Entertainment,GAMING STORE PURCHASE,199.45,debit,13705.7,False
95e79f97-2,CUSTA09879,2026-03-08,Savings Transfer,TRANSFER TO SAVINGS ACCT,126.81,debit,13578.89,False
2bccdf9e-6,CUSTA09879,2026-03-08,Savings Transfer,INTERNAL XFER - SAVINGS,45.56,debit,13533.33,False
2e6f5598-2,CUSTA09879,2026-03-09,Groceries,POS PURCHASE - LOCAL MARKET,350.46,debit,13182.87,False
5096eafc-6,CUSTA09879,2026-03-10,Rent/Installment,Home Loan Installment - NBE,2413.92,debit,10768.95,False
3c3a180d-a,CUSTA09879,2026-03-10,Groceries,CARREFOUR HYPERMARKET,209.85,debit,10559.1,False
b81b7e0c-b,CUSTA09879,2026-03-11,Dining/Restaurants,POS - LOCAL RESTAURANT,326.16,debit,10232.94,False
82c13c20-e,CUSTA09879,2026-03-11,Subscriptions,SPOTIFY AB,224.21,debit,10008.73,False
e024e163-3,CUSTA09879,2026-03-11,Healthcare,CLINIC VISIT FEE,178.46,debit,9830.27,False
b2b5321e-1,CUSTA09879,2026-03-11,Savings Transfer,INTERNAL XFER - SAVINGS,46.68,debit,9783.59,False
d3b4c63c-1,CUSTA09879,2026-03-13,Groceries,SPINNEYS #891,236.47,debit,9547.12,False
3ef119f4-8,CUSTA09879,2026-03-16,Utilities,WATER CO. AUTOPAY,548.23,debit,8998.89,False
b29253a7-f,CUSTA09879,2026-03-16,Dining/Restaurants,CAFE PURCHASE,395.45,debit,8603.44,False
f77d5c54-5,CUSTA09879,2026-03-19,Savings Transfer,TRANSFER TO SAVINGS ACCT,51.2,debit,8552.24,False
71484be2-3,CUSTA09879,2026-03-20,Transportation,FUEL STATION PURCHASE,84.32,debit,8467.92,False
d1671f0c-e,CUSTA09879,2026-03-23,Healthcare,PHARMACY PURCHASE,107.24,debit,8360.68,False
b6bd96f3-c,CUSTA09879,2026-03-24,Healthcare,CLINIC VISIT FEE,64.25,debit,8296.43,False
a81d9bdf-d,CUSTA09879,2026-03-25,Healthcare,PHARMACY PURCHASE,51.32,debit,8245.11,False
7445603e-a,CUSTA09879,2026-03-26,Healthcare,PHARMACY PURCHASE,62.2,debit,8182.91,False
d429ca5a-8,CUSTA09879,2026-03-27,Shopping,MALL PURCHASE - POS,26.21,debit,8156.7,False
3785e64e-6,CUSTA09879,2026-03-28,Entertainment,CINEMA TICKET PURCHASE,106.32,debit,8050.38,False
a0ee82c5-9,CUSTA09879,2026-04-02,Salary,MONTHLY SALARY CREDIT,9200.0,credit,17250.38,False
9b906d0a-b,CUSTA09879,2026-04-02,Rent/Installment,Monthly Rent Transfer,2652.97,debit,14597.41,False
b04d4846-a,CUSTA09879,2026-04-02,Shopping,AMAZON.EG ORDER,379.76,debit,14217.65,False
6e59aa77-b,CUSTA09879,2026-04-03,Savings Transfer,TRANSFER TO SAVINGS ACCT,83.3,debit,14134.35,False
a6b0dea3-3,CUSTA09879,2026-04-08,Groceries,CARREFOUR HYPERMARKET,309.14,debit,13825.21,False
418f03d1-e,CUSTA09879,2026-04-09,Savings Transfer,TRANSFER TO SAVINGS ACCT,70.75,debit,13754.46,False
4d7898b2-a,CUSTA09879,2026-04-10,Groceries,SPINNEYS #729,546.51,debit,13207.95,False
7dfc5008-3,CUSTA09879,2026-04-10,Shopping,MALL PURCHASE - POS,300.44,debit,12907.51,False
4d78b60b-4,CUSTA09879,2026-04-12,Shopping,ONLINE STORE CHECKOUT,32.27,debit,12875.24,False
fd4f2055-b,CUSTA09879,2026-04-13,Utilities,Internet Bill - ONLINE,507.73,debit,12367.51,False
bec9ccc9-8,CUSTA09879,2026-04-14,Savings Transfer,TRANSFER TO SAVINGS ACCT,53.1,debit,12314.41,False
aee9f92e-e,CUSTA09879,2026-04-15,Entertainment,CINEMA TICKET PURCHASE,7.66,debit,12306.75,False
61edef27-6,CUSTA09879,2026-04-15,Entertainment,GAMING STORE PURCHASE,26.99,debit,12279.76,False
dad83713-9,CUSTA09879,2026-04-15,Entertainment,GAMING STORE PURCHASE,114.36,debit,12165.4,False
27652e73-1,CUSTA09879,2026-04-15,Savings Transfer,TRANSFER TO SAVINGS ACCT,50.49,debit,12114.91,False
7056b48b-b,CUSTA09879,2026-04-17,Transportation,FUEL STATION PURCHASE,291.79,debit,11823.12,False
6b0c8a4d-3,CUSTA09879,2026-04-17,Entertainment,NETFLIX PPV CHARGE,27.53,debit,11795.59,False
da059fbe-d,CUSTA09879,2026-04-18,Transportation,FUEL STATION PURCHASE,269.18,debit,11526.41,False
d756bd40-d,CUSTA09879,2026-04-18,Dining/Restaurants,CAFE PURCHASE,48.81,debit,11477.6,False
6c95eb7b-c,CUSTA09879,2026-04-18,Dining/Restaurants,MCDONALDS #268,741.46,debit,10736.14,False
39c6f7e3-3,CUSTA09879,2026-04-18,Healthcare,CLINIC VISIT FEE,35.86,debit,10700.28,False
4fe2676e-3,CUSTA09879,2026-04-22,Healthcare,LAB TEST PAYMENT,40.51,debit,10659.77,False
4d6e6ea8-1,CUSTA09879,2026-04-24,Entertainment,CINEMA TICKET PURCHASE,126.2,debit,10533.57,False
6eaef56e-d,CUSTA09879,2026-04-24,Subscriptions,GYM MEMBERSHIP AUTOPAY,231.37,debit,10302.2,False
8f9f0f57-7,CUSTA09879,2026-04-24,Healthcare,PHARMACY PURCHASE,236.53,debit,10065.67,False
f7b730ab-b,CUSTA09879,2026-04-25,Transportation,UBER *TRIP 796,35.59,debit,10030.08,False
1dea72eb-3,CUSTA09879,2026-04-25,Healthcare,PHARMACY PURCHASE,41.84,debit,9988.24,False
d1a6facf-6,CUSTA09879,2026-04-25,Savings Transfer,TRANSFER TO SAVINGS ACCT,28.2,debit,9960.04,False
b7adceb1-6,CUSTA09879,2026-04-28,Transportation,UBER *TRIP 638,50.75,debit,9909.29,False
0cfa74b5-3,CUSTA09879,2026-04-28,Healthcare,CLINIC VISIT FEE,150.05,debit,9759.24,False
7bf700d1-e,CUSTA09879,2026-05-01,Salary,MONTHLY SALARY CREDIT,9200.0,credit,18959.24,False
2f7a3eaa-c,CUSTA09879,2026-05-02,Transportation,FUEL STATION PURCHASE,264.14,debit,18695.1,False
b94428ef-8,CUSTA09879,2026-05-07,Shopping,ONLINE STORE CHECKOUT,152.41,debit,18542.69,False
c550a48e-1,CUSTA09879,2026-05-08,Rent/Installment,Monthly Rent Transfer,2504.56,debit,16038.13,False
cc531792-4,CUSTA09879,2026-05-08,Shopping,ONLINE STORE CHECKOUT,65.48,debit,15972.65,False
3dc1f1cd-c,CUSTA09879,2026-05-09,Groceries,CARREFOUR HYPERMARKET,526.96,debit,15445.69,False
0388b71d-9,CUSTA09879,2026-05-10,Utilities,ELECTRICITY BILL PMT,490.13,debit,14955.56,False
409723f8-5,CUSTA09879,2026-05-10,Transportation,FUEL STATION PURCHASE,69.77,debit,14885.79,False
862258f9-d,CUSTA09879,2026-05-11,Healthcare,PHARMACY PURCHASE,203.91,debit,14681.88,False
6110cbfa-0,CUSTA09879,2026-05-11,Savings Transfer,INTERNAL XFER - SAVINGS,65.57,debit,14616.31,False
2ae75243-4,CUSTA09879,2026-05-13,Transportation,UBER *TRIP 872,106.67,debit,14509.64,False
a5728133-1,CUSTA09879,2026-05-13,Dining/Restaurants,CAFE PURCHASE,463.38,debit,14046.26,False
1d5d5fb8-5,CUSTA09879,2026-05-14,Groceries,POS PURCHASE - LOCAL MARKET,11.79,debit,14034.47,False
c2534720-4,CUSTA09879,2026-05-14,Healthcare,PHARMACY PURCHASE,112.2,debit,13922.27,False
45643031-b,CUSTA09879,2026-05-14,Healthcare,CLINIC VISIT FEE,86.28,debit,13835.99,False
